LicenseNumber,BusinessType,BusinessName,Address,City,State,ZIP Code,County,PhoneNumber,IssueDate,ExpirationDate,Classification(s),Status,SuretyCompany,ContractorBondNumber,BondEffectiveDate,BondCancellationDate,WorkersCompCoverageType,WorkersCompInsuranceCompany,WorkersCompPolicyNumber,EffectiveDate,ExpirationDate1,CancellationDate,WorkersCompSuspendDate,Contact Name,Company Email,Phone,Website,Minority / Ethnic Owned,Evidence URL,Evidence Type
914944,Sole Owner,ALPHA MECHANICAL HVAC,2702 GLEN EVANS COURT,SAN JOSE,CA,95148,Santa Clara,(408) 828 1393,04/29/2008,04/30/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC5004785,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03153701,06/14/2025,06/14/2026,,,,,,,Unknown,,
1093151,Corporation,JC HEATING AND COOLING INC,4154 SAN MIGUEL WAY,SAN JOSE,CA,95111,Santa Clara,(408) 687 6043,06/24/2022,10/31/2027,C10| C20| C38,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100983824,10/14/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01554402,01/20/2025,01/20/2026,,,,,,,Unknown,,
760021,Sole Owner,SUP AIR MAN COOLING AND HEATING,1599 SYCAMORE DRIVE,OAKLEY,CA,94561,Contra Costa,(925) 772 0538,03/05/1999,03/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SCR6323450,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG581227500,01/06/2025,01/06/2026,,,,,,,Unknown,,
858312,Corporation,SARONI HEATING & A/C INC,2912 PARK COURT,MARTINEZ,CA,94553,Contra Costa,(510) 882 9444,05/03/2005,08/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC1048374,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01747902,03/19/2025,03/19/2026,,,,,,,Unknown,,
945094,Corporation,ATRICS INC,4466 OPENMEADOW CT,SAN JOSE,CA,95129,Santa Clara,(408) 252 5546,03/30/2010,03/31/2026,B| C15| C17| C20| C27| C36,CLEAR,WESTERN SURETY COMPANY,64889469,01/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,52WECBX0G2L,11/06/2025,11/06/2026,,,,,,,Unknown,,
1138925,Limited Liability,TRITON APPLIANCE REPAIR LLC,21 CROWN CIR,SOUTH SAN FRANCISCO,CA,94080,San Mateo,(855) 202 9264,06/16/2025,06/30/2027,C20,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7901246060,04/21/2025,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,57WECAU3LPB,10/01/2024,10/01/2026,,,,,,,Unknown,,
1120873,Corporation,JOBON HEATING AND AIR CONDITIONING,3938 HIDDEN GROVE LN,CONCORD,CA,94519,Contra Costa,(415) 774 6094,05/15/2024,05/31/2026,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),100407413,04/09/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03087001,05/13/2025,05/13/2026,,,,,,,Unknown,,
1133885,Corporation,PROMAX HVAC & PLUMBING,110 BERRY CT E,MOUNTAIN VIEW,CA,94043,Santa Clara,(669) 777 1997,03/04/2025,03/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100935600,02/24/2025,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,76Z325,02/27/2025,02/27/2026,,,,,,,Unknown,,
1057800,Corporation,DURAN HVAC INC,2175 STONE AVE #8,SAN JOSE,CA,95125,Santa Clara,(408) 761 6908,09/05/2019,09/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100690536,01/01/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1555796,04/11/2025,04/11/2026,,,,,,,Unknown,,
932216,Corporation,NORCAL HEATING AND COOLING INC,P O BOX 112431,CAMPBELL,CA,950112431,Santa Clara,(877) 379 6100,05/04/2009,05/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100083357,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG512542402,02/01/2025,02/01/2026,,,,,,,Unknown,,
1131865,Corporation,PREMIER BUILT CONSTRUCTION INC,1512 MOUNT FRAZIER DR,SAN JOSE,CA,95127,Santa Clara,(408) 393 6042,01/17/2025,01/31/2027,B| C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF640989,01/14/2025,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3764450,01/13/2025,01/13/2026,,,,,,,Unknown,,
946515,Sole Owner,P G I HEATING AND AIR CONDITIONING,2725 LEAVESLEY RD,GILROY,CA,95020,Santa Clara,(408) 422 2755,04/30/2010,04/30/2026,C20,CLEAR,,JT020819,08/13/2025,,Workers' Compensation Insurance,NATIONAL CASUALTY COMPANY,WCC345106A,07/15/2024,07/15/2026,,,,,,,Unknown,,
1008360,Corporation,ASTORGA CONSTRUCTION INC,289 MINERVA ST,SAN FRANCISCO,CA,94112,San Francisco,(415) 846 6896,10/22/2015,10/31/2027,B| C10| C16| C20| C36,CLEAR,HUDSON INSURANCE COMPANY,30014870,01/01/2023,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3689820,01/23/2025,01/23/2026,,,,,,,Unknown,,
360458,Sole Owner,JIM'S HEATING AND AIR CONDITIONING,3781 DANIEL DR,OAKLEY,CA,94561,Contra Costa,(925) 783 9417,07/26/1978,07/31/2026,B| C20,CLEAR,WESTERN SURETY COMPANY,67276359,12/24/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02210302,06/15/2025,06/15/2026,,,,,,,Unknown,,
770370,Sole Owner,SILVA CONTRACTOR,1737  SHRILEY DR,PLEASANT HILL,CA,94523,Contra Costa,(925) 381 8696,10/18/1999,10/31/2027,ASB| B| C10| C20| C36,CLEAR,FINANCIAL PACIFIC INSURANCE COMPANY,55219319,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9337698,04/26/2023,04/26/2026,,,,,,,Unknown,,
1006002,Corporation,FMI BUILDERS INC,100 E SANTA CLARA ST #203,SAN JOSE,CA,95113,Santa Clara,(408) 338 8765,07/30/2015,07/31/2027,B| C10| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100967688,07/01/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9361672,06/21/2024,06/21/2026,,,,,,,Unknown,,
627316,Sole Owner,SOUTH BAY MECHANICAL,P O BOX 32,LIVERMORE,CA,94551,Alameda,(925) 454 1259,09/03/1991,09/30/2027,C20| C36| C38,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6014944,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,1291204,01/01/1993,01/01/2026,,,,,,,Unknown,,
1132403,Sole Owner,RED FEATHER MECHANICAL,901 GILCHRIST WALKWAY APT 3,SAN JOSE,CA,95133,Santa Clara,(408) 834 2827,01/31/2025,01/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67306393,01/03/2025,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,7039133878,01/06/2025,01/06/2026,,,,,,,Unknown,,
813172,Corporation,AWESOME HEATING AND AIR CONDITIONING INC,"849 E STANLEY BOULEVARD,SUITE 324",LIVERMORE,CA,94550,Alameda,(925) 989 7414,09/26/2002,01/31/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100411113,01/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,76WEGAE7U20,01/01/2025,01/01/2026,,,,,,,Unknown,,
931855,Sole Owner,ARANDA AIR HEATING AND AIR CONDITIONING,1805 LITTLE ORCHARD ST #137,SAN JOSE,CA,95173,Santa Clara,(408) 271 8835,04/24/2009,04/30/2027,C20,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7901259964,05/12/2025,,Workers' Compensation Insurance,TECHNOLOGY INSURANCE COMPANY INC,TES4641984,07/06/2025,07/06/2026,,,,,,,Unknown,,
1129470,Corporation,NORTH BAY DESIGN AND BUILD INC,2163 ALDENGATE WAY #94,HAYWARD,CA,94545,Alameda,,11/21/2024,11/30/2026,A| B| C10| C20,CLEAR,WESTERN SURETY COMPANY,67673928,11/12/2025,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9383702,07/09/2025,07/09/2026,,,,,,,Unknown,,
843154,Sole Owner,GENERATING HEATING & A/C,575 BROADWAY,GILROY,CA,95020,Santa Clara,(669) 223 0477,07/21/2004,04/30/2027,C20,CLEAR,PHILADELPHIA INDEMNITY INSURANCE COMPANY,PB10163405810,11/25/2025,,Workers' Compensation Insurance,TRANSPORTATION INSURANCE COMPANY,7039248304,04/03/2025,04/03/2026,,,,,,,Unknown,,
807424,Sole Owner,ABSOLUTE AIR,210 TALBART ST,MARTINEZ,CA,94553,Contra Costa,(925) 228 8490,04/30/2002,04/30/2026,C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G70515750490,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC00741703,05/01/2025,05/01/2026,,,,,,,Unknown,,
940159,Corporation,GREENFLOW HVAC INC,139 CAPISTRANO AVENUE,SAN FRANCISCO,CA,94112,San Francisco,(415) 424 2188,11/17/2009,09/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100985884,09/02/2025,,Workers' Compensation Insurance,,ONCC1701308901,10/25/2025,10/25/2026,,,,,,,Unknown,,
863274,Corporation,PACIFIC COAST HOME SERVICES,2380 QUME DR STE F,SAN JOSE,CA,95131,Santa Clara,(408) 268 5015,08/22/2005,03/31/2027,B| C10| C20| C27| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100712978,01/11/2023,,Workers' Compensation Insurance,PROCENTURY INSURANCE COMPANY,WCMPRO5191727,09/15/2025,09/15/2026,,,,,,,Unknown,,
378639,Sole Owner,WEST BAY HEATING AND AIR CONDITIONING,2120 JEFFERSON AVENUE,REDWOOD CITY,CA,94062,San Mateo,(650) 868 4524,07/16/1979,07/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67423823,06/13/2025,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,76WEGAK5ZGH,02/22/2023,02/22/2026,,,,,,,Unknown,,
954400,Sole Owner,RELIABLE AIR MECHANICAL,3680 CHARTER PARK DRIVE STE E,SAN JOSE,CA,95136,Santa Clara,(408) 266 7267,11/08/2010,11/30/2026,C20,CLEAR,PHILADELPHIA INDEMNITY INSURANCE COMPANY,PB10163405686,11/26/2025,,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,A09515373,12/01/2022,12/01/2026,,,,,,,Unknown,,
736604,Corporation,AIR TIME MECHANICAL INC,5240 MONTECITO DRIVE,CONCORD,CA,94521,Contra Costa,(925) 639 5233,05/30/1997,02/28/2026,C20| C43,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6329611,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01362402,12/07/2024,12/07/2025,,,,,,,Unknown,,
923106,Sole Owner,COASTSIDE TECHNICAL SERVICES,347 PRINCETON AVE,HALF MOON BAY,CA,94019,San Mateo,(650) 712 0100,10/02/2008,10/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,10144076,01/01/2023,,Workers' Compensation Insurance,,ONCC1701245201,01/23/2025,01/23/2026,,,,,,,Unknown,,
745082,Corporation,LACAYO COLT PLUMBING & HEATING INC,2432 TEAGARDEN ST,SAN LEANDRO,CA,94577,Alameda,(510) 336 3496,01/26/1998,01/31/2027,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100141676,01/01/2023,,Workers' Compensation Insurance,WESCO INSURANCE COMPANY,WWC3792332,07/25/2025,07/25/2026,,,,,,,Unknown,,
1015658,Sole Owner,EAST BAY HEATING & AIR,1452 N VASCO ROAD #339,LIVERMORE,CA,94551,Alameda,(925) 300 1117,06/30/2016,06/30/2026,C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G130626721617,06/26/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02242602,06/26/2025,06/26/2026,,,,,,,Unknown,,
900609,Sole Owner,A O HEATING & AIR - CONDITIONING,1651 LATITUDE DRIVE #1,SAN JOSE,CA,95124,Santa Clara,(408) 930 2809,07/20/2007,07/31/2027,C10| C20| C38,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G130519450921,06/20/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01357102,05/01/2025,12/31/2025,,,,,,,Unknown,,
1094259,Sole Owner,PREMIUM CARE HEATING AND AIR,2600 SENTER ROAD #169,SAN JOSE,CA,95111,Santa Clara,(408) 644 1566,07/21/2022,07/31/2026,C20,CLEAR,WESTERN SURETY COMPANY,67325775,05/09/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02191002,06/21/2025,06/21/2026,,,,,,,Unknown,,
758274,Corporation,GLOVER & SON HEATING & AIR CONDITIONING INC,6553 THORNTON AVE,NEWARK,CA,94560,Alameda,(510) 657 6741,01/22/1999,06/30/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF623553,11/29/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG504468403,07/24/2025,07/24/2026,,,,,,,Unknown,,
1059101,Sole Owner,DANIEL'S HEATING & A/C,1506 57TH AVENUE,OAKLAND,CA,94621,Alameda,(510) 692 5718,10/10/2019,10/31/2027,C20| C36,CLEAR,ATLANTIC SPECIALTY INSURANCE COMPANY,800212060,09/21/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03601300,09/17/2025,09/17/2026,,,,,,,Unknown,,
283973,Corporation,J E MOORE AIR CONDITIONING INC,39 CALIFORNIA AVENUE #404,PLEASANTON,CA,94566,Alameda,(925) 462 9222,05/01/1973,07/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC434333,01/01/2023,,Workers' Compensation Insurance,NORGUARD INSURANCE COMPANY,JEWC624262,10/05/2025,10/05/2026,,,,,,,Unknown,,
1108295,Corporation,1-888-HEAT-PUMPS,1826 PRINCE ST,BERKELEY,CA,94703,Alameda,(510) 610 0749,08/08/2023,08/31/2027,C20,CLEAR,PHILADELPHIA INDEMNITY INSURANCE COMPANY,PB10163401233,03/29/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03549100,08/04/2025,08/04/2026,,,,,,,Unknown,,
654963,Sole Owner,GUY'S HEATING AIR CONDITIONING AND SHEETMETAL,7757 MONTEREY STREET,GILROY,CA,95020,Santa Clara,(408) 847 4898,09/24/1992,09/30/2026,C20| C43,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF618672,05/04/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1562898,06/02/2025,06/02/2026,,,,,,,Unknown,,
993500,Limited Liability,411 HEATING & AC LLC,6005 GOLDEN EAGLE WAY,CLAYTON,CA,94517,Contra Costa,(925) 953 3007,06/10/2014,12/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100474492,01/01/2023,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1522474,12/12/2024,12/12/2025,,,,,,,Unknown,,
390869,Corporation,COOL AIRE SYSTEMS INC,4991 BRIONES VALLEY ROAD,BRENTWOOD,CA,94513,Contra Costa,(510) 501 4092,06/20/1980,10/31/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30119498,05/13/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC01984302,05/10/2025,05/10/2026,,,,,,,Unknown,,
1079980,Corporation,AY EMP INC,1485 BLOSSOM HILL RD,SAN JOSE,CA,95118,Santa Clara,(669) 200 8271,08/19/2021,08/31/2027,B| C10| C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100593407,01/01/2023,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,N9WC619631,10/10/2025,10/10/2026,,,,,,,Unknown,,
1089826,Corporation,EVS MECHANICAL,3674 BASSET ST,SANTA CLARA,CA,95054,Santa Clara,(408) 300 8254,04/11/2022,04/30/2026,C20,CLEAR,WESTERN SURETY COMPANY,66571078,03/09/2023,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,WC738533134,09/10/2025,09/10/2026,,,,,,,Unknown,,
817456,Corporation,LIAS MECHANICAL INC,10319 PEARMAIN ST,OAKLAND,CA,94603,Alameda,(510) 733 5585,02/20/2003,02/28/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,9070874,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG507877003,10/01/2025,10/01/2026,,,,,,,Unknown,,
1123653,Sole Owner,BAY COMFORT HEATING AND AIR CONDITIONING,5475 DON JUAN CIRCLE,SAN JOSE,CA,95123,Santa Clara,(408) 512 8995,07/15/2024,07/31/2026,C20,CLEAR,WESTERN SURETY COMPANY,26820397,06/21/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03189701,05/20/2025,05/20/2026,,,,,,,Unknown,,
1002413,Corporation,COOL GUYS MECHANICAL INC,P O BOX 32117,SAN JOSE,CA,95152,Santa Clara,(408) 890 0987,03/26/2015,03/31/2027,C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101611405,08/22/2025,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC023913501,06/09/2025,06/09/2026,,,,,,,Unknown,,
942838,Corporation,WESTBAY HEATING & AIR INC,59 WASHINGTON ST SUITE 228,SANTA CLARA,CA,95050,Santa Clara,(408) 593 4747,01/29/2010,01/31/2026,C20| C43,CLEAR,WESTERN SURETY COMPANY,67445978,08/08/2025,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC0199891,04/15/2024,04/15/2026,,,,,,,Unknown,,
768923,Corporation,COMFORT DYNAMICS INC,823 ESTABROOK STREET,SAN LEANDRO,CA,94577,Alameda,(510) 352 8501,09/17/1999,09/30/2027,C20| C36| C46,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,SC6037949,01/01/2023,,Workers' Compensation Insurance,EMPLOYERS PREFERRED INSURANCE COMPANY,EIG489298702,02/19/2024,02/19/2026,,,,,,,Unknown,,
1106003,Corporation,REDWIRE HVAC INC,1075 ROLLINS ROAD UNIT 301,BURLINGAME,CA,94010,San Mateo,(408) 333 9449,06/15/2023,06/30/2027,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF619689,06/07/2023,,Workers' Compensation Insurance,CONTINENTAL CASUALTY COMPANY,QMWC0577971,06/05/2025,06/05/2026,,,,,,,Unknown,,
1126949,Limited Liability,CLIMATECARE BOILER WORKS,23314 CABOT BLVD,HAYWARD,CA,94545,Alameda,(510) 244 7566,09/25/2024,09/30/2026,C-4| C20,CLEAR,MERCHANTS BONDING COMPANY (MUTUAL),101262825,09/06/2024,,Workers' Compensation Insurance,TRAVELERS PROPERTY CASUALTY COMPANY OF AMERICA,UB6Y237893252SG,08/01/2025,08/01/2026,,,,,,,Unknown,,
1125470,Limited Liability,OAKLEY HEATING AND AIR LLC,400 NORCROSS LANE,OAKLEY,CA,94561,Contra Costa,(925) 727 1494,08/22/2024,08/31/2026,C20,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF629634,09/05/2024,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,8035608233,08/07/2025,08/07/2026,,,,,,,Unknown,,
1025103,Sole Owner,LOPEZ HEATING,59 THERESA STREET,SAN FRANCISCO,CA,94112,San Francisco,(415) 559 2872,03/23/2017,03/31/2027,C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G110216695658,01/01/2023,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,N9WC405641,10/19/2025,10/19/2026,,,,,,,Unknown,,
826782,Corporation,DYNAMIC TECHNICAL SOLUTIONS,33210 CENTRAL AVE,UNION CITY,CA,94587,Alameda,(650) 326 0750,10/28/2003,10/31/2027,B| C20| C36,CLEAR,LIBERTY MUTUAL INSURANCE COMPANY,070007988,01/01/2023,,Workers' Compensation Insurance,ZURICH AMERICAN INSURANCE COMPANY,5084582,11/01/2023,11/01/2026,,,,,,,Unknown,,
813250,Corporation,CONTRA COSTA CLIMATE CONTROL INC,5053 CLAYTON ROAD,CONCORD,CA,94521,Contra Costa,(925) 825 3131,10/01/2002,10/31/2026,C20| C38,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7900317316,01/01/2023,,Workers' Compensation Insurance,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,COWC667161,05/01/2025,05/01/2026,,,,,,,Unknown,,
926525,Corporation,G P A MECHANICAL SERVICES INC,4195 PICEA CT,HAYWARD,CA,94542,Alameda,(510) 589 8918,12/22/2008,06/30/2027,C20,CLEAR,WESTERN SURETY COMPANY,71117621,01/01/2023,,Workers' Compensation Insurance,HARTFORD FIRE INSURANCE COMPANY,57WECAV4HHJ,01/01/2023,01/01/2026,,,,,,,Unknown,,
937060,Sole Owner,B D UNIQUE CONSTRUCTION COMPANY,2355 ALEMANY BLVD,SAN FRANCISCO,CA,94112,San Francisco,(415) 217 9728,08/27/2009,08/31/2027,A| B| C10| C16| C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100095108,01/01/2023,,Workers' Compensation Insurance,STATE COMPENSATION INSURANCE FUND,9031580,10/23/2012,10/23/2026,,,,,,,Unknown,,
887432,Corporation,YOSH ENTERPRISES,675 E GISH RD,SAN JOSE,CA,95112,Santa Clara,(408) 647 4010,11/20/2006,09/30/2026,B| C10| C20| C36,CLEAR,NORTH RIVER INSURANCE COMPANY (THE),04CF607548,01/01/2023,,Workers' Compensation Insurance,AMERICAN CASUALTY COMPANY OF READING PA,WC835034992,07/18/2025,07/18/2026,,,,,,,Unknown,,
883501,Corporation,DEHARO CONSTRUCTION,280 COCHRANE CIRCLE,MORGAN HILL,CA,95037,Santa Clara,(408) 776 9944,08/30/2006,08/31/2026,B| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,10135917,01/01/2023,,Workers' Compensation Insurance,,ONCC1701318401,10/15/2025,10/15/2026,,,,,,,Unknown,,
669870,Sole Owner,ABS HEATING & AIR CONDITIONING,P O BOX 695,CAMPBELL,CA,95009,Santa Clara,(408) 559 1928,04/22/1993,04/30/2027,B| C20| D63,CLEAR,,BX0066501,04/13/2025,,Workers' Compensation Insurance,INSURANCE COMPANY OF THE WEST,WSA508411700,05/01/2025,05/01/2026,,,,,,,Unknown,,
1046124,Corporation,COMMERCIAL AIR SERVICES INC,7500 ARROYO CIR STE 150,GILROY,CA,95020,Santa Clara,(866) 723 4948,10/24/2018,08/31/2026,C20,CLEAR,HUDSON INSURANCE COMPANY,30145200,08/28/2024,,Workers' Compensation Insurance,SECURITY NATIONAL INSURANCE COMPANY,SWC1522699,12/16/2024,12/16/2025,,,,,,,Unknown,,
1144529,Sole Owner,RIO VISTA AIR,304 BRUNING AVE,RIO VISTA,CA,94571,Solano,(707) 374 5992,10/03/2025,10/31/2027,C20,CLEAR,WESTERN SURETY COMPANY,67642080,09/29/2025,12/31/2025,Workers' Compensation Insurance,MID-CENTURY INSURANCE COMPANY,A09526124,09/26/2025,09/26/2026,,,,,,,Unknown,,
1144003,Corporation,SPLIT SYSTEMS MECHANICAL INC,1325 BROOKLINE LOOP #2310,PLEASANTON,CA,94566,Alameda,(925) 895 7711,09/24/2025,09/30/2027,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100994276,09/16/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03181401,06/30/2025,06/30/2026,,,,,,,Unknown,,
866797,Corporation,U S T TESTING SERVICES INC,1635 CHALLENGE DRIVE,CONCORD,CA,94520,Contra Costa,(925) 288 8944,11/01/2005,11/30/2027,A| B| C-4| C12| C16| C20| C34| C36| C38| C42| C43| C60,CLEAR,NATIONWIDE MUTUAL INSURANCE COMPANY,7900420051,01/01/2023,,Workers' Compensation Insurance,FEDERAL INSURANCE COMPANY,54326538,04/01/2023,04/01/2026,,,,,,,Unknown,,
1138617,Corporation,AVALON CONSTRUCTION & FACILITY SERVICES INC,P O BOX 2970,VACAVILLE,CA,95696,Solano,(510) 488 8081,06/10/2025,06/30/2027,B| C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100948200,04/07/2025,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,76WEGBH0GXC,06/14/2024,06/14/2026,,,,,,,Unknown,,
918993,Sole Owner,OLYMPIC HEATING AND AIR,1540 WELLINGTON STREET,OAKLAND,CA,94602,Alameda,(510) 967 1796,07/11/2008,07/31/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100280008,01/01/2023,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02115302,06/06/2025,06/06/2026,,,,,,,Unknown,,
1006157,Sole Owner,ARKAY CONSTRUCTION ENERGY SOLUTIONS,"1999 SOUTH BASCOM AVE,SUITE 700",CAMPBELL,CA,95008,Santa Clara,(408) 218 7956,08/05/2015,08/31/2027,B| C20,CLEAR,BUSINESS ALLIANCE INSURANCE COMPANY,G19033210366,10/11/2025,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC02366302,07/28/2025,07/28/2026,,,,,,,Unknown,,
1122652,Sole Owner,HT HEATING AND AIR CONDITIONING,1823 GRENADINE WAY,SAN JOSE,CA,95122,Santa Clara,(408) 307 9837,06/21/2024,06/30/2026,C20,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100863696,06/11/2024,,Workers' Compensation Insurance,CLEAR SPRING PROPERTY AND CASUALTY COMPANY,CWC03185101,06/19/2025,06/19/2026,,,,,,,Unknown,,
1141718,Sole Owner,J&K SHEETMETAL CO,1227 20TH AVENUE,OAKLAND,CA,94606,Alameda,(510) 261 3082,08/07/2025,08/31/2027,C20,CLEAR,OHIO CASUALTY INSURANCE COMPANY (THE),999410192,05/27/2025,,Workers' Compensation Insurance,MARKEL INSURANCE COMPANY,MWC001020314,08/13/2025,08/13/2026,,,,,,,Unknown,,
818070,Corporation,SOUTHWOOD PLUMBING & HEATING INC,1059 SAN MATEO AVENUE,SAN BRUNO,CA,94066,San Mateo,(650) 583 0391,03/14/2003,05/31/2027,C20| C36,CLEAR,AMERICAN CONTRACTORS INDEMNITY COMPANY,100067189,01/01/2023,,Workers' Compensation Insurance,HARTFORD CASUALTY INSURANCE COMPANY,57WECBS8GC2,05/15/2025,05/15/2026,,,,,,,Unknown,,
